0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.12869996267234668,0.7903856750042957,1.10107218592311,-2.780633681815056,-0.40723107347628906,2.5451143149425115,0.18598802183455332,-0.38493104045721527,-0.016955365247102727,0.36912762432041796,1.9990645347633766,-1.2322534923590314,-3.078167056213793,1.6952865506231511,1.3357186219442074,-1.0789664424840322,-0.05415343043747067,-0.6823352256204055,1.8603200703736942,-0.35445853040775216,-2.935314671930924,0.7856105607015436,2.9114412755789347,-0.5052777372358751,-0.9254297455001812,-0.8632862904839841,1.7579113309562613,1.9274024528290565,-2.5194052426059983,-0.18660240142409068,1.154479054148673,0.8527643300476373,-0.5179814455506597,-1.7648288466799642,0.41187584499104296,3.546382925477082,-2.673133526249412,-1.1122431184746109,0.9658736374804202,1.7171445944804498,0.9163278595998993,-1.2887671927716267,-0.4519604126095944,4.07548129463459,-0.3878280989890592,-2.6743743322454026,0.045166825036250746,1.4842960008160522,0.36722907228588564,-0.5836797642769576,-2.2705493895114173,1.7099791700293332,0.9211128733594454,-2.570670362767396,-1.3317563436844315,0.9054505203426606,1.8159260964647475,0.542442989045815,-3.064861330663389,0.9902332529498743,2.5157787248950476,-0.9445577851312267,-1.0221953118559366,0.04513976624549093
-0.9291714496700553,1.1613363694352103,1.345761979021249,-2.860562204432767,-0.970855529481592,2.1020067310944848,-0.22365899396038277,-1.1370962931629758,0.3961436480960523,0.08238042535409607,2.1602964461228766,-1.940647847156925,-2.290118797190273,2.0144632575614603,1.5057092789320026,-0.5297499552160859,-0.9403124952885915,-0.43035990818037895,2.9769737797895455,0.18024608935393838,-2.1841141317127457,0.0490093939703764,2.6872469016608482,-0.6145837284167072,-1.4958516736118455,-1.3277538620838993,1.2300504017536,1.934068708205256,-2.9481804883512996,-0.46152736033147573,1.369748783927818,0.3376214940122194,-0.40037373929005693,-1.952610313787202,1.4010059919342144,3.0097639742184765,-1.54776126469563,-2.7401619618269852,1.494471926166748,1.570722184768305,-0.0392660237943499,-1.8954387972688491,-2.378895340245745,2.3195218288236266,-1.1323699996790055,-2.331678740334882,0.2979971510925187,0.9688133225822595,0.7983326749233804,-0.5796950397497224,-2.7427309112935667,2.2067734335572644,1.7581079135133975,-2.2619797623233246,-0.6341325866414146,0.23584632304806064,1.2225459336953701,0.42228167416386625,-3.761350398439227,0.7572532219965362,2.221068318391174,-1.3254769878097215,-0.3580357763815548,-0.22331464629372536
0.7446872893045818,1.7947807520809924,1.3052718979295928,-2.469622976968957,-0.7456502754162954,2.3390334075062618,0.2503131130419327,-1.6963795877924035,-0.6305149697473952,-0.5092462529923303,1.7406421365935083,-1.192363640617946,-2.805567350312631,2.2933118444887337,0.8356479702753281,-0.5217346588472249,-0.3927495897015588,-0.28430143877092684,2.376305855252611,0.11056832108589869,-2.9530573253514603,1.4618536952826438,3.0486937938141896,-0.9724504413605878,-1.466788354026189,-0.6237923660382305,1.2407643148813552,0.9635862282469008,-1.659172842822839,-0.7423423555002687,1.733345427676349,0.19442442326407483,-0.15816925852594627,-2.4249681796524882,1.4923995250414004,3.0933817225824063,-1.6754990765871012,-2.087754411358241,1.3595056681113524,1.474636852894668,1.614441192291269,-1.0418772639834792,-0.3595741602481115,2.9638578108031903,0.525902041396966,-2.5569449839502933,0.5390555898480103,1.6070695383303188,1.3201965902705721,-1.4216096942648295,-2.8927162349286215,2.494584007533262,1.5272315419500848,-1.707288596977488,-0.5597903218726445,0.45859432073958045,1.917007216141981,0.5612629469514114,-3.806216015118281,0.07670994409148024,2.578093195216009,-1.3229426728320792,-1.3381189162994125,0.41196624912085544
1.0077492074804992,0.7289023247475777,1.2565648508146372,-2.5258666616257535,-0.7336211490961243,2.1397994405819936,0.1706086687609016,-1.3716801563912264,0.37106354496289784,0.7811404483435938,1.822019703715268,-2.208490675575303,-2.29280806057589,1.751504501406421,0.8774278537043652,-0.8439835149699827,-0.9042126728533773,-0.27616363925271864,3.079870838125685,0.2943281104608718,-1.585594812682636,0.9466928663051919,1.5928133560100133,-1.05426660852928,-1.6098378007135414,-0.8519696268303062,2.136367775944284,1.6047495977367814,-2.829047967688628,-1.0490073363489527,1.7752343493672136,0.5105841102835991,-1.4576825736653727,-1.4958215857786041,-0.4084170174948669,2.8853477263055844,-1.6719481225496036,-1.6658645757372672,0.9811277499670623,1.7993911510922094,0.6647661180923734,-1.4785533654311245,-0.9554932063079291,2.9047077631539633,0.3524987798279503,-1.7325942048965515,1.0732014609047393,0.9985279249532055,1.0451604186078645,-0.9237230890414172,-2.2572197448972124,1.8892032429529753,1.5431429149027243,-1.9356221556246764,-0.32688296424640617,0.6106183086481921,1.0610111366957158,0.31273927703464643,-2.5511204401168706,0.37674428777903834,2.987590513696358,-0.9104088164038605,-1.265559906248336,-0.6271208471635887
-0.6070689183613457,1.4618537530760023,1.0276013878771773,-2.650229060588562,-1.4007121094257702,3.16324943161558,-1.0090005936016957,-1.4138656596813446,-0.47078852566152274,0.894702934240702,2.4134099213158353,-2.0696788098902656,-2.450082037572083,1.754062725632398,0.5032149246373381,-1.896947969612941,-0.7824320979541033,0.21668041982256214,2.0980316817426043,0.4736395536007415,-2.6740281895903535,0.41392483328623025,1.7390206683985763,-0.2849422216899344,-0.5830730015637371,-1.2505194810525186,0.9404427624715123,2.5650457842786807,-2.522353816620813,-1.1023160069008906,1.0897393161038367,0.013090086423494351,-0.624130193381138,-2.1980084493910974,0.3675561319765882,2.2071181534052813,-1.3718624207108823,-2.3360988118021186,1.574816018456792,1.2920581845967194,-0.44612408695288064,-2.0324592838628357,-0.4113877847871507,3.0212490577714233,0.34280907150159495,-1.8418859877546174,-0.19034680329844023,0.8036085080522478,1.161468057269109,-1.2310915509397986,-1.9612384352769956,2.974924710787476,1.3573367336194675,-2.0658297745604717,-0.6554264006079014,-0.38361075772956643,0.9669826283902693,-0.04821491428040224,-2.986648592830084,1.228095967090789,3.047905203748811,-1.6431743528435434,-0.7169290099904383,-0.26848406178602635
0.14519037867963674,1.0404432912461465,0.6099767832531338,-2.911030870679234,-1.6686772807578696,3.1501133948329025,0.6107349037452994,-0.9411836112164421,-0.8074010444752627,0.9352912860254303,1.1922383303718542,-0.9484175642669973,-1.3188181598359785,2.458201547187051,0.8337746369952332,-0.6005245974960738,-0.9944766655343911,-0.8947940758374328,1.7033481726292186,-0.026463696759370256,-2.931791461589334,-0.42443968515896247,3.2510280911474156,-0.5284371794612395,-0.304802897312888,-1.2930995988177252,2.445419877805942,2.7575368552668196,-2.9910238677802656,-0.7776195478058457,2.155127823683199,0.9379172919543111,-0.34104959845812505,-1.940844390812565,-0.09538278971912872,2.7605977004774744,-2.1646201699926997,-1.8109849507500038,1.9113019217088931,1.1445467906610527,0.4799461871080385,-2.5721079058437555,-0.6263980487460932,2.674032307432922,-1.063428593955539,-1.7224116531051996,0.2455094850720265,1.0414858317733642,1.2527614754503045,-0.4600229328277724,-2.5037904036823733,2.9728786853177223,1.437425143845091,-2.574633816958975,-0.534007674817925,0.3299030844294152,1.3385205588783775,0.8155727114524087,-3.697209937034792,0.8690513053524819,2.504665403676455,-1.448109648668567,-1.4777056451590855,0.34021083323416956
-0.30304471125162685,-0.2027084453965604,0.5354814021422253,-2.668127843759437,-0.38357726672684345,3.0287317995115544,-1.1424335948972935,-1.1132197600234006,-0.5946056004063232,0.32480870742645285,1.917195021052419,-1.1670144774615554,-2.098111821398863,1.6210460764776549,0.5447816987784845,-0.9615414989925077,-0.09552108638512147,0.1519901089532738,2.6808441799780764,-0.44337689225286225,-3.3497311248574504,1.1965445848715905,2.196142410627552,-0.7102164363075691,-1.0366794576740517,-1.7245624682679164,1.5218601030890802,2.152368865473379,-2.858588090414814,-1.0700100797770358,1.115898753352674,0.375341924981365,-0.603751316209157,-1.1360785170453476,0.17880862239456108,2.2379819748722016,-1.3362780648730657,-1.702932867579082,1.3024074949542823,1.0331583366324866,0.07472882156845756,-1.758190488819781,-0.48441124443276096,2.3814730939110347,0.35327499091693004,-1.8496084210067587,0.11322731090911237,2.470142608818687,1.960202310008751,-1.9409021846287415,-1.6164902565536878,2.6199043881648856,0.9187579376749162,-1.9148076983607794,-0.8239958341310949,1.0962965782563434,0.9044384393717381,-0.4317069949284812,-1.8076778674034077,0.8556905160087388,2.90119102923184,-0.796227547462422,-1.3105542844261573,-0.20873159088538437
0.25563439135269816,2.138980831583372,1.3696374972402194,-2.2989282727378653,-0.9273457250978813,2.9257168094430464,-0.3117217688282462,-1.2047675974646899,-0.1522101023171401,1.309733618242813,2.6458687586081844,-1.2267059916168186,-1.2522623266906856,2.099214646923012,1.004224380104504,-1.927381707734497,-0.8554994148989017,-0.03228076840239147,2.9471844234665894,0.03905898577506999,-1.775694178956762,1.3133081546768717,1.268268551078025,-0.10424839209012543,-0.9551097092121835,-0.6326620698316501,1.839960779078131,1.2372963990832329,-2.5538749817667745,-0.8719842418093964,0.9868692574356069,0.030635068725284653,-0.36909003886119635,-2.1274061251342333,1.2607120952761957,2.0593468435816384,-2.0333689750888975,-2.3093214207138244,1.3910701994874362,1.6459797411063746,0.3172095287652405,-1.8924283816682783,-0.23763736205052288,4.101925926794579,0.10942455891244748,-3.349287030181875,-0.25374663790744223,1.2966215911659935,1.206799761715792,-2.154114888398758,-1.8667237873485427,2.566359074423897,0.789154184875983,-1.3525794588958528,-0.49990417776609397,0.9302910338857417,1.1191050446840618,0.920625124436593,-1.5723322277875997,0.9376169738253286,3.2797374117100926,-1.837816805742527,-1.2063146837991454,-0.4579389061787567
-0.07398137630086338,0.7978528858228018,1.154967697841286,-2.1718291109522334,-1.64313173482855,2.1361180715608783,-0.255225201211232,-1.0718140524641173,0.23860609099119978,0.40883775776801956,2.1523972336392196,-1.6832529417607969,-2.5387761418853194,2.2043834676976646,0.8597780865761873,-0.6153250539256934,-1.1176992175700442,-0.061679443142373946,2.928957435433921,0.4684749024907528,-3.3081845971155976,1.0948400650688888,2.1555114012137584,-0.39779796811483414,-0.20205865871350215,-1.373700806478131,1.557209006033856,1.3456981663461076,-2.5687104304164095,-0.23564952905077824,1.7627804819042354,0.9754214932363899,0.5312034469235472,-2.258735316942843,0.9563631455473679,3.4329813540302223,-1.91905033865655,-2.424051875991257,1.6096293322016755,1.1658215732954964,-0.021120980225206587,-1.522750500095944,-0.6844174957326408,2.867745153153096,0.21216835799214118,-2.516373269053755,0.6634783009903713,-0.22570984833067897,0.7963237849646587,-1.0523585596738372,-2.693924734256961,2.1214372331941216,1.158474329099917,-2.1473359871647038,-1.2376246106931592,-0.0072886563683469685,0.8303589594546029,-0.43985143618513667,-3.3209060899415572,0.7947347452215384,3.4485200666935274,-0.8618430453000918,-2.04840494295839,0.630319140347971
0.332159630172126,1.1870497119894943,0.7335646620576973,-1.7063667258847508,-1.3213801614438416,2.5850838654243504,0.7768487659785822,-1.2305597886560924,-0.28441954546847076,0.5895104553592645,2.0956474312809292,-1.3952129422572621,-1.5731199313924749,2.14726151626638,1.4222069307474012,-1.6554271227270838,-0.7558341703185467,-0.18960276624486233,2.4517672547629727,0.6937778804452874,-2.1847361498144826,1.3992025500411374,1.8818210932640012,-0.18032080187810476,-0.8287885694226651,-0.8304506460499308,1.3183882591328007,0.8449766195985533,-2.1457728339881434,-1.3538680702850665,0.8296419639323314,1.1939091710553014,-0.7500323700043229,-2.7054528069798613,1.1533243793265027,2.6871303276514293,-1.8118648363292225,-1.9104794946570351,1.2904497167126263,1.128674627230522,0.02483912407580935,-1.6912854062072928,-0.8688312922332682,1.7387034592168433,-0.8187382240236476,-2.8962409481025837,0.2584205735278914,1.230840552880299,1.9303158749344336,-1.706063920650007,-1.993551094001479,2.503572971984677,1.962795856376158,-2.278991212444676,-0.4296266112155203,0.7692483124734667,1.7056951407614607,0.34421744202880944,-4.232154157218747,0.695168290305754,2.6473764382691605,-2.1124668705421064,-0.5193834035996852,-0.2010864991147708
